# TEST CONFIGURATION BEGIN
# FileStream(filename='df_train.csv', target_idx=-1, n_targets=1, cat_features=None)
# [arf_PageHinkley] AdaptiveRandomForestClassifier(binary_split=False, disable_weighted_vote=False, drift_detection_method=PageHinkley(alpha=0.9999, delta=0.005, min_instances=30, threshold=50), grace_period=50, lambda_value=6, leaf_prediction='nba', max_byte_size=33554432, max_features='auto', memory_estimate_period=2000000, n_estimators=10, nb_threshold=0, no_preprune=False, nominal_attributes=None, performance_metric='acc', random_state=None, remove_poor_atts=False, split_confidence=0.01, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05, warning_detection_method=PageHinkley(alpha=0.9999, delta=0.005, min_instances=30, threshold=50))
# [arf_ADWIN] AdaptiveRandomForestClassifier(binary_split=False, disable_weighted_vote=False, drift_detection_method=ADWIN(delta=0.002), grace_period=50, lambda_value=6, leaf_prediction='nba', max_byte_size=33554432, max_features='auto', memory_estimate_period=2000000, n_estimators=10, nb_threshold=0, no_preprune=False, nominal_attributes=None, performance_metric='acc', random_state=None, remove_poor_atts=False, split_confidence=0.01, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05, warning_detection_method=ADWIN(delta=0.002))
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=359935, max_time=inf, metrics=['accuracy', 'f1'], n_wait=200, output_file='results_train.csv', pretrain_size=1000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[arf_PageHinkley],current_acc_[arf_PageHinkley],mean_acc_[arf_ADWIN],current_acc_[arf_ADWIN],mean_f1_[arf_PageHinkley],current_f1_[arf_PageHinkley],mean_f1_[arf_ADWIN],current_f1_[arf_ADWIN]
226999,0.998920,1.000000,0.998982,1.000000,0.999431,1.000000,0.999463,1.000000
227199,0.998921,1.000000,0.998983,1.000000,0.999431,1.000000,0.999464,1.000000
227399,0.998922,1.000000,0.998984,1.000000,0.999432,1.000000,0.999464,1.000000
227599,0.998923,1.000000,0.998985,1.000000,0.999432,1.000000,0.999465,1.000000
227799,0.998924,1.000000,0.998986,1.000000,0.999433,1.000000,0.999465,1.000000
227999,0.998912,0.985000,0.998969,0.980000,0.999426,0.949153,0.999456,0.933333
228199,0.998913,1.000000,0.998970,1.000000,0.999426,0.000000,0.999456,0.000000
228399,0.998914,1.000000,0.998971,1.000000,0.999426,0.000000,0.999456,0.000000
228599,0.998915,1.000000,0.998972,1.000000,0.999426,0.000000,0.999456,0.000000
228799,0.998916,1.000000,0.998973,1.000000,0.999426,0.000000,0.999456,0.000000
228999,0.998917,1.000000,0.998974,1.000000,0.999426,0.000000,0.999456,0.000000
229199,0.998918,1.000000,0.998975,1.000000,0.999426,0.000000,0.999456,0.000000
229399,0.998919,1.000000,0.998975,1.000000,0.999426,0.000000,0.999456,0.000000
229599,0.998920,1.000000,0.998968,0.990000,0.999426,0.000000,0.999451,0.000000
229799,0.998920,1.000000,0.998969,1.000000,0.999426,0.000000,0.999451,0.000000
229999,0.998921,1.000000,0.998969,1.000000,0.999426,0.000000,0.999451,0.000000
230199,0.998922,1.000000,0.998970,1.000000,0.999426,0.000000,0.999451,0.000000
230399,0.998923,1.000000,0.998971,1.000000,0.999426,0.000000,0.999451,0.000000
230599,0.998924,1.000000,0.998972,1.000000,0.999426,0.000000,0.999451,0.000000
230799,0.998925,1.000000,0.998973,1.000000,0.999426,0.000000,0.999451,0.000000
230999,0.998926,1.000000,0.998974,1.000000,0.999426,0.000000,0.999451,0.000000
231199,0.998927,1.000000,0.998975,1.000000,0.999426,0.000000,0.999451,0.000000
231399,0.998928,1.000000,0.998976,1.000000,0.999426,0.000000,0.999451,0.000000
231599,0.998929,1.000000,0.998977,1.000000,0.999426,0.000000,0.999451,0.000000
231799,0.998930,1.000000,0.998977,1.000000,0.999426,0.000000,0.999451,0.000000
231999,0.998931,1.000000,0.998978,1.000000,0.999426,0.000000,0.999451,0.000000
232199,0.998932,1.000000,0.998979,1.000000,0.999426,0.000000,0.999451,0.000000
232399,0.998933,1.000000,0.998980,1.000000,0.999426,0.000000,0.999451,0.000000
232599,0.998934,1.000000,0.998981,1.000000,0.999426,0.000000,0.999451,0.000000
232799,0.998934,1.000000,0.998982,1.000000,0.999426,0.000000,0.999451,0.000000
232999,0.998935,1.000000,0.998983,1.000000,0.999426,0.000000,0.999451,0.000000
233199,0.998936,1.000000,0.998984,1.000000,0.999426,0.000000,0.999451,0.000000
233399,0.998937,1.000000,0.998985,1.000000,0.999426,0.000000,0.999451,0.000000
233599,0.998938,1.000000,0.998985,1.000000,0.999426,0.000000,0.999451,0.000000
233799,0.998939,1.000000,0.998986,1.000000,0.999426,0.000000,0.999451,0.000000
233999,0.998940,1.000000,0.998987,1.000000,0.999426,0.000000,0.999451,0.000000
234199,0.998941,1.000000,0.998988,1.000000,0.999426,0.000000,0.999451,0.000000
234399,0.998942,1.000000,0.998989,1.000000,0.999426,0.000000,0.999451,0.000000
234599,0.998943,1.000000,0.998990,1.000000,0.999426,0.000000,0.999451,0.000000
234799,0.998944,1.000000,0.998991,1.000000,0.999426,0.000000,0.999451,0.000000
234999,0.998944,1.000000,0.998991,1.000000,0.999426,0.000000,0.999451,0.000000
235199,0.998945,1.000000,0.998992,1.000000,0.999426,0.000000,0.999451,0.000000
235399,0.998946,1.000000,0.998993,1.000000,0.999426,0.000000,0.999451,0.000000
235599,0.998947,1.000000,0.998994,1.000000,0.999426,0.000000,0.999451,0.000000
235799,0.998948,1.000000,0.998995,1.000000,0.999426,0.000000,0.999451,0.000000
235999,0.998949,1.000000,0.998996,1.000000,0.999426,0.000000,0.999451,0.000000
236199,0.998950,1.000000,0.998997,1.000000,0.999426,0.000000,0.999451,0.000000
236399,0.998951,1.000000,0.998997,1.000000,0.999426,0.000000,0.999451,0.000000
236599,0.998952,1.000000,0.998998,1.000000,0.999426,0.000000,0.999451,0.000000
236799,0.998953,1.000000,0.998999,1.000000,0.999426,0.000000,0.999451,0.000000
236999,0.998953,1.000000,0.999000,1.000000,0.999426,0.000000,0.999451,0.000000
237199,0.998954,1.000000,0.999001,1.000000,0.999426,0.000000,0.999451,0.000000
237399,0.998955,1.000000,0.999002,1.000000,0.999426,0.000000,0.999451,0.000000
237599,0.998956,1.000000,0.999003,1.000000,0.999426,0.000000,0.999451,0.000000
237799,0.998957,1.000000,0.999003,1.000000,0.999426,0.000000,0.999451,0.000000
237999,0.998958,1.000000,0.999004,1.000000,0.999426,0.000000,0.999451,0.000000
238199,0.998959,1.000000,0.999005,1.000000,0.999426,0.000000,0.999451,0.000000
238399,0.998960,1.000000,0.999006,1.000000,0.999426,0.000000,0.999451,0.000000
238599,0.998960,1.000000,0.999007,1.000000,0.999426,0.000000,0.999451,0.000000
238799,0.998961,1.000000,0.999008,1.000000,0.999426,0.000000,0.999451,0.000000
238999,0.998962,1.000000,0.999008,1.000000,0.999426,0.000000,0.999451,0.000000
239199,0.998963,1.000000,0.999009,1.000000,0.999426,0.000000,0.999451,0.000000
239399,0.998964,1.000000,0.999010,1.000000,0.999426,0.000000,0.999451,0.000000
239599,0.998965,1.000000,0.999011,1.000000,0.999426,0.000000,0.999451,0.000000
239799,0.998966,1.000000,0.999012,1.000000,0.999426,0.000000,0.999451,0.000000
239999,0.998967,1.000000,0.999013,1.000000,0.999426,0.000000,0.999451,0.000000
240199,0.998967,1.000000,0.999013,1.000000,0.999426,0.000000,0.999451,0.000000
240399,0.998968,1.000000,0.999014,1.000000,0.999426,0.000000,0.999451,0.000000
240599,0.998969,1.000000,0.999015,1.000000,0.999426,0.000000,0.999451,0.000000
240799,0.998970,1.000000,0.999016,1.000000,0.999426,0.000000,0.999451,0.000000
240999,0.998971,1.000000,0.999017,1.000000,0.999426,0.000000,0.999451,0.000000
241199,0.998972,1.000000,0.999017,1.000000,0.999426,0.000000,0.999451,0.000000
241399,0.998973,1.000000,0.999018,1.000000,0.999426,0.000000,0.999451,0.000000
241599,0.998973,1.000000,0.999019,1.000000,0.999426,0.000000,0.999451,0.000000
241799,0.998974,1.000000,0.999020,1.000000,0.999426,0.000000,0.999451,0.000000
241999,0.998975,1.000000,0.999021,1.000000,0.999426,0.000000,0.999451,0.000000
242199,0.998976,1.000000,0.999022,1.000000,0.999426,0.000000,0.999451,0.000000
242399,0.998977,1.000000,0.999022,1.000000,0.999426,0.000000,0.999451,0.000000
242599,0.998978,1.000000,0.999023,1.000000,0.999426,0.000000,0.999451,0.000000
242799,0.998978,1.000000,0.999024,1.000000,0.999426,0.000000,0.999451,0.000000
242999,0.998979,1.000000,0.999025,1.000000,0.999426,0.000000,0.999451,0.000000
243199,0.998980,1.000000,0.999026,1.000000,0.999426,0.000000,0.999451,0.000000
243399,0.998981,1.000000,0.999026,1.000000,0.999426,0.000000,0.999451,0.000000
243599,0.998982,1.000000,0.999027,1.000000,0.999426,0.000000,0.999451,0.000000
243799,0.998983,1.000000,0.999028,1.000000,0.999426,0.000000,0.999451,0.000000
243999,0.998984,1.000000,0.999029,1.000000,0.999426,0.000000,0.999451,0.000000
244199,0.998984,1.000000,0.999030,1.000000,0.999426,0.000000,0.999451,0.000000
244399,0.998985,1.000000,0.999030,1.000000,0.999426,0.000000,0.999451,0.000000
244599,0.998986,1.000000,0.999031,1.000000,0.999426,0.000000,0.999451,0.000000
244799,0.998987,1.000000,0.999032,1.000000,0.999426,0.000000,0.999451,0.000000
244999,0.998988,1.000000,0.999033,1.000000,0.999426,0.000000,0.999451,0.000000
245199,0.998989,1.000000,0.999034,1.000000,0.999426,0.000000,0.999451,0.000000
245399,0.998989,1.000000,0.999034,1.000000,0.999426,0.000000,0.999451,0.000000
245599,0.998990,1.000000,0.999035,1.000000,0.999426,0.000000,0.999451,0.000000
245799,0.998991,1.000000,0.999036,1.000000,0.999426,0.000000,0.999451,0.000000
245999,0.998992,1.000000,0.999037,1.000000,0.999426,0.000000,0.999451,0.000000
246199,0.998993,1.000000,0.999038,1.000000,0.999426,0.000000,0.999451,0.000000
246399,0.998993,1.000000,0.999038,1.000000,0.999426,0.000000,0.999451,0.000000
246599,0.998994,1.000000,0.999039,1.000000,0.999426,0.000000,0.999451,0.000000
246799,0.998995,1.000000,0.999040,1.000000,0.999426,0.000000,0.999451,0.000000
246999,0.998996,1.000000,0.999041,1.000000,0.999426,0.000000,0.999451,0.000000
247199,0.998997,1.000000,0.999041,1.000000,0.999426,0.000000,0.999451,0.000000
247399,0.998998,1.000000,0.999042,1.000000,0.999426,0.000000,0.999451,0.000000
247599,0.998998,1.000000,0.999043,1.000000,0.999426,0.000000,0.999451,0.000000
247799,0.998999,1.000000,0.999044,1.000000,0.999426,0.000000,0.999451,0.000000
247999,0.999000,1.000000,0.999045,1.000000,0.999426,0.000000,0.999451,0.000000
248199,0.999001,1.000000,0.999045,1.000000,0.999426,0.000000,0.999451,0.000000
248399,0.999002,1.000000,0.999046,1.000000,0.999426,0.000000,0.999451,0.000000
248599,0.999002,1.000000,0.999047,1.000000,0.999426,0.000000,0.999451,0.000000
248799,0.999003,1.000000,0.999048,1.000000,0.999426,0.000000,0.999451,0.000000
248999,0.999004,1.000000,0.999048,1.000000,0.999426,0.000000,0.999451,0.000000
249199,0.999005,1.000000,0.999049,1.000000,0.999426,0.000000,0.999451,0.000000
249399,0.999006,1.000000,0.999050,1.000000,0.999426,0.000000,0.999451,0.000000
249599,0.999006,1.000000,0.999051,1.000000,0.999426,0.000000,0.999451,0.000000
249799,0.999007,1.000000,0.999051,1.000000,0.999426,0.000000,0.999451,0.000000
249999,0.999008,1.000000,0.999052,1.000000,0.999426,0.000000,0.999451,0.000000
250199,0.999009,1.000000,0.999053,1.000000,0.999426,0.000000,0.999451,0.000000
250399,0.999010,1.000000,0.999054,1.000000,0.999426,0.000000,0.999451,0.000000
250599,0.999010,1.000000,0.999054,1.000000,0.999426,0.000000,0.999451,0.000000
250799,0.999011,1.000000,0.999055,1.000000,0.999426,0.000000,0.999451,0.000000
250999,0.999012,1.000000,0.999056,1.000000,0.999426,0.000000,0.999451,0.000000
251199,0.999013,1.000000,0.999057,1.000000,0.999426,0.000000,0.999451,0.000000
251399,0.999014,1.000000,0.999058,1.000000,0.999426,0.000000,0.999451,0.000000
251599,0.999014,1.000000,0.999058,1.000000,0.999426,0.000000,0.999451,0.000000
251799,0.999015,1.000000,0.999059,1.000000,0.999426,0.000000,0.999451,0.000000
251999,0.999016,1.000000,0.999060,1.000000,0.999426,0.000000,0.999451,0.000000
252199,0.999017,1.000000,0.999061,1.000000,0.999426,0.000000,0.999451,0.000000
252399,0.999018,1.000000,0.999061,1.000000,0.999426,0.000000,0.999451,0.000000
252599,0.999018,1.000000,0.999062,1.000000,0.999426,0.000000,0.999451,0.000000
252799,0.999019,1.000000,0.999063,1.000000,0.999426,0.000000,0.999451,0.000000
252999,0.999020,1.000000,0.999063,1.000000,0.999426,0.000000,0.999451,0.000000
253199,0.999021,1.000000,0.999064,1.000000,0.999426,0.000000,0.999451,0.000000
253399,0.999021,1.000000,0.999065,1.000000,0.999426,0.000000,0.999451,0.000000
253599,0.999022,1.000000,0.999066,1.000000,0.999426,0.000000,0.999451,0.000000
253799,0.999023,1.000000,0.999066,1.000000,0.999426,0.000000,0.999451,0.000000
253999,0.999024,1.000000,0.999067,1.000000,0.999426,0.000000,0.999451,0.000000
254199,0.999024,1.000000,0.999068,1.000000,0.999426,0.000000,0.999451,0.000000
254399,0.999025,1.000000,0.999069,1.000000,0.999426,0.000000,0.999451,0.000000
254599,0.999026,1.000000,0.999069,1.000000,0.999426,0.000000,0.999451,0.000000
254799,0.999027,1.000000,0.999070,1.000000,0.999426,0.000000,0.999451,0.000000
254999,0.999028,1.000000,0.999071,1.000000,0.999426,0.000000,0.999451,0.000000
255199,0.999028,1.000000,0.999072,1.000000,0.999426,0.000000,0.999451,0.000000
255399,0.999029,1.000000,0.999072,1.000000,0.999426,0.000000,0.999451,0.000000
255599,0.999030,1.000000,0.999073,1.000000,0.999426,0.000000,0.999451,0.000000
255799,0.999031,1.000000,0.999074,1.000000,0.999426,0.000000,0.999451,0.000000
255999,0.999031,1.000000,0.999075,1.000000,0.999426,0.000000,0.999451,0.000000
256199,0.999032,1.000000,0.999075,1.000000,0.999426,0.000000,0.999451,0.000000
256399,0.999033,1.000000,0.999076,1.000000,0.999426,0.000000,0.999451,0.000000
256599,0.999034,1.000000,0.999077,1.000000,0.999426,0.000000,0.999451,0.000000
256799,0.999034,1.000000,0.999077,1.000000,0.999426,0.000000,0.999451,0.000000
256999,0.999035,1.000000,0.999078,1.000000,0.999426,0.000000,0.999451,0.000000
257199,0.999036,1.000000,0.999079,1.000000,0.999426,0.000000,0.999451,0.000000
257399,0.999037,1.000000,0.999080,1.000000,0.999426,0.000000,0.999451,0.000000
257599,0.999037,1.000000,0.999080,1.000000,0.999426,0.000000,0.999451,0.000000
257799,0.999038,1.000000,0.999081,1.000000,0.999426,0.000000,0.999451,0.000000
257999,0.999039,1.000000,0.999082,1.000000,0.999426,0.000000,0.999451,0.000000
258199,0.999040,1.000000,0.999082,1.000000,0.999426,0.000000,0.999451,0.000000
258399,0.999040,1.000000,0.999083,1.000000,0.999426,0.000000,0.999451,0.000000
258599,0.999041,1.000000,0.999084,1.000000,0.999426,0.000000,0.999451,0.000000
258799,0.999042,1.000000,0.999085,1.000000,0.999426,0.000000,0.999451,0.000000
258999,0.999043,1.000000,0.999085,1.000000,0.999426,0.000000,0.999451,0.000000
259199,0.999043,1.000000,0.999086,1.000000,0.999426,0.000000,0.999451,0.000000
259399,0.999044,1.000000,0.999087,1.000000,0.999426,0.000000,0.999451,0.000000
259599,0.999045,1.000000,0.999087,1.000000,0.999426,0.000000,0.999451,0.000000
259799,0.999046,1.000000,0.999088,1.000000,0.999426,0.000000,0.999451,0.000000
259999,0.999046,1.000000,0.999089,1.000000,0.999426,0.000000,0.999451,0.000000
260199,0.999047,1.000000,0.999090,1.000000,0.999426,0.000000,0.999451,0.000000
260399,0.999048,1.000000,0.999090,1.000000,0.999426,0.000000,0.999451,0.000000
260599,0.999049,1.000000,0.999091,1.000000,0.999426,0.000000,0.999451,0.000000
260799,0.999049,1.000000,0.999092,1.000000,0.999426,0.000000,0.999451,0.000000
260999,0.999050,1.000000,0.999092,1.000000,0.999426,0.000000,0.999451,0.000000
261199,0.999051,1.000000,0.999093,1.000000,0.999426,0.000000,0.999451,0.000000
261399,0.999051,1.000000,0.999094,1.000000,0.999426,0.000000,0.999451,0.000000
261599,0.999052,1.000000,0.999094,1.000000,0.999426,0.000000,0.999451,0.000000
261799,0.999053,1.000000,0.999095,1.000000,0.999426,0.000000,0.999451,0.000000
261999,0.999054,1.000000,0.999096,1.000000,0.999426,0.000000,0.999451,0.000000
262199,0.999054,1.000000,0.999096,1.000000,0.999426,0.000000,0.999451,0.000000
262399,0.999055,1.000000,0.999097,1.000000,0.999426,0.000000,0.999451,0.000000
262599,0.999056,1.000000,0.999098,1.000000,0.999426,0.000000,0.999451,0.000000
262799,0.999057,1.000000,0.999099,1.000000,0.999426,0.000000,0.999451,0.000000
262999,0.999057,1.000000,0.999099,1.000000,0.999426,0.000000,0.999451,0.000000
263199,0.999058,1.000000,0.999100,1.000000,0.999426,0.000000,0.999451,0.000000
263399,0.999059,1.000000,0.999101,1.000000,0.999426,0.000000,0.999451,0.000000
263599,0.999059,1.000000,0.999101,1.000000,0.999426,0.000000,0.999451,0.000000
263799,0.999053,0.990000,0.999087,0.980000,0.999421,0.985915,0.999442,0.971429
263999,0.999053,1.000000,0.999087,1.000000,0.999422,1.000000,0.999443,1.000000
264199,0.999054,1.000000,0.999088,1.000000,0.999422,1.000000,0.999443,1.000000
264399,0.999055,1.000000,0.999089,1.000000,0.999423,1.000000,0.999444,1.000000
264599,0.999055,1.000000,0.999090,1.000000,0.999423,1.000000,0.999444,1.000000
264799,0.999056,1.000000,0.999090,1.000000,0.999424,1.000000,0.999445,1.000000
264999,0.999057,1.000000,0.999091,1.000000,0.999425,1.000000,0.999445,1.000000
265199,0.999058,1.000000,0.999092,1.000000,0.999425,1.000000,0.999446,1.000000
265399,0.999058,1.000000,0.999092,1.000000,0.999426,1.000000,0.999446,1.000000
265599,0.999059,1.000000,0.999093,1.000000,0.999426,1.000000,0.999447,1.000000
265799,0.999060,1.000000,0.999094,1.000000,0.999427,1.000000,0.999447,1.000000
265999,0.999060,1.000000,0.999094,1.000000,0.999427,1.000000,0.999448,1.000000
266199,0.999061,1.000000,0.999095,1.000000,0.999428,1.000000,0.999448,1.000000
266399,0.999062,1.000000,0.999096,1.000000,0.999428,1.000000,0.999449,1.000000
266599,0.999062,1.000000,0.999096,1.000000,0.999429,1.000000,0.999449,1.000000
266799,0.999063,1.000000,0.999097,1.000000,0.999429,1.000000,0.999450,1.000000
266999,0.999064,1.000000,0.999098,1.000000,0.999430,1.000000,0.999450,1.000000
267199,0.999065,1.000000,0.999098,1.000000,0.999430,1.000000,0.999451,1.000000
267399,0.999065,1.000000,0.999099,1.000000,0.999431,1.000000,0.999451,1.000000
267599,0.999066,1.000000,0.999100,1.000000,0.999431,1.000000,0.999452,1.000000
267799,0.999067,1.000000,0.999100,1.000000,0.999432,1.000000,0.999452,1.000000
267999,0.999067,1.000000,0.999101,1.000000,0.999432,1.000000,0.999453,1.000000
268199,0.999068,1.000000,0.999102,1.000000,0.999433,1.000000,0.999453,1.000000
268399,0.999069,1.000000,0.999102,1.000000,0.999433,1.000000,0.999454,1.000000
268599,0.999070,1.000000,0.999103,1.000000,0.999434,1.000000,0.999454,1.000000
268799,0.999070,1.000000,0.999104,1.000000,0.999434,1.000000,0.999455,1.000000
268999,0.999071,1.000000,0.999104,1.000000,0.999435,1.000000,0.999455,1.000000
269199,0.999072,1.000000,0.999105,1.000000,0.999436,1.000000,0.999456,1.000000
269399,0.999072,1.000000,0.999106,1.000000,0.999436,1.000000,0.999456,1.000000
269599,0.999073,1.000000,0.999106,1.000000,0.999437,1.000000,0.999457,1.000000
269799,0.999074,1.000000,0.999107,1.000000,0.999437,1.000000,0.999457,1.000000
269999,0.999074,1.000000,0.999108,1.000000,0.999438,1.000000,0.999458,1.000000
270199,0.999075,1.000000,0.999108,1.000000,0.999438,1.000000,0.999458,1.000000
270399,0.999076,1.000000,0.999109,1.000000,0.999439,1.000000,0.999459,1.000000
270599,0.999076,1.000000,0.999110,1.000000,0.999439,1.000000,0.999459,1.000000
270799,0.999077,1.000000,0.999110,1.000000,0.999440,1.000000,0.999460,1.000000
270999,0.999078,1.000000,0.999111,1.000000,0.999440,1.000000,0.999460,1.000000
271199,0.999078,1.000000,0.999112,1.000000,0.999441,1.000000,0.999461,1.000000
271399,0.999079,1.000000,0.999112,1.000000,0.999441,1.000000,0.999461,1.000000
271599,0.999080,1.000000,0.999113,1.000000,0.999442,1.000000,0.999462,1.000000
271799,0.999081,1.000000,0.999114,1.000000,0.999442,1.000000,0.999462,1.000000
271999,0.999081,1.000000,0.999114,1.000000,0.999443,1.000000,0.999463,1.000000
272199,0.999082,1.000000,0.999115,1.000000,0.999443,1.000000,0.999463,1.000000
272399,0.999083,1.000000,0.999116,1.000000,0.999444,1.000000,0.999464,1.000000
272599,0.999083,1.000000,0.999116,1.000000,0.999444,1.000000,0.999464,1.000000
272799,0.999084,1.000000,0.999117,1.000000,0.999445,1.000000,0.999465,1.000000
272999,0.999085,1.000000,0.999118,1.000000,0.999445,1.000000,0.999465,1.000000
273199,0.999085,1.000000,0.999118,1.000000,0.999446,1.000000,0.999466,1.000000
273399,0.999086,1.000000,0.999119,1.000000,0.999446,1.000000,0.999466,1.000000
273599,0.999087,1.000000,0.999120,1.000000,0.999447,1.000000,0.999467,1.000000
273799,0.999087,1.000000,0.999120,1.000000,0.999447,1.000000,0.999467,1.000000
273999,0.999088,1.000000,0.999121,1.000000,0.999448,1.000000,0.999467,1.000000
274199,0.999089,1.000000,0.999122,1.000000,0.999448,1.000000,0.999468,1.000000
274399,0.999089,1.000000,0.999122,1.000000,0.999449,1.000000,0.999468,1.000000
274599,0.999090,1.000000,0.999123,1.000000,0.999449,1.000000,0.999469,1.000000
274799,0.999091,1.000000,0.999123,1.000000,0.999449,1.000000,0.999469,1.000000
274999,0.999091,1.000000,0.999124,1.000000,0.999450,1.000000,0.999470,1.000000
275199,0.999092,1.000000,0.999125,1.000000,0.999450,1.000000,0.999470,1.000000
275399,0.999093,1.000000,0.999125,1.000000,0.999451,1.000000,0.999471,1.000000
275599,0.999093,1.000000,0.999126,1.000000,0.999451,1.000000,0.999471,1.000000
275799,0.999094,1.000000,0.999127,1.000000,0.999452,1.000000,0.999472,1.000000
275999,0.999095,1.000000,0.999127,1.000000,0.999452,1.000000,0.999472,1.000000
276199,0.999095,1.000000,0.999128,1.000000,0.999453,1.000000,0.999473,1.000000
276399,0.999096,1.000000,0.999129,1.000000,0.999453,1.000000,0.999473,1.000000
276599,0.999097,1.000000,0.999129,1.000000,0.999454,1.000000,0.999474,1.000000
276799,0.999097,1.000000,0.999130,1.000000,0.999454,1.000000,0.999474,1.000000
276999,0.999098,1.000000,0.999130,1.000000,0.999455,1.000000,0.999474,1.000000
277199,0.999098,1.000000,0.999131,1.000000,0.999455,1.000000,0.999475,1.000000
277399,0.999099,1.000000,0.999132,1.000000,0.999456,1.000000,0.999475,1.000000
277599,0.999100,1.000000,0.999132,1.000000,0.999456,1.000000,0.999476,1.000000
277799,0.999100,1.000000,0.999133,1.000000,0.999457,1.000000,0.999476,1.000000
277999,0.999101,1.000000,0.999134,1.000000,0.999457,1.000000,0.999477,1.000000
278199,0.999102,1.000000,0.999134,1.000000,0.999458,1.000000,0.999477,1.000000
278399,0.999102,1.000000,0.999135,1.000000,0.999458,1.000000,0.999478,1.000000
278599,0.999103,1.000000,0.999135,1.000000,0.999459,1.000000,0.999478,1.000000
278799,0.999104,1.000000,0.999136,1.000000,0.999459,1.000000,0.999479,1.000000
278999,0.999104,1.000000,0.999137,1.000000,0.999460,1.000000,0.999479,1.000000
279199,0.999091,0.980000,0.999119,0.975000,0.999451,0.983607,0.999468,0.979592
279399,0.999080,0.985000,0.999073,0.935000,0.999445,0.990476,0.999441,0.957377
279599,0.999081,1.000000,0.999074,1.000000,0.999445,1.000000,0.999441,1.000000
279799,0.999082,1.000000,0.999075,1.000000,0.999446,1.000000,0.999442,1.000000
279999,0.999082,1.000000,0.999075,1.000000,0.999446,1.000000,0.999442,1.000000
280199,0.999054,0.960000,0.999062,0.980000,0.999429,0.937500,0.999434,0.967742
280399,0.999055,1.000000,0.999062,1.000000,0.999429,0.000000,0.999434,0.000000
280599,0.999056,1.000000,0.999063,1.000000,0.999429,0.000000,0.999434,0.000000
280799,0.999056,1.000000,0.999064,1.000000,0.999429,0.000000,0.999434,0.000000
280999,0.999057,1.000000,0.999064,1.000000,0.999429,0.000000,0.999434,0.000000
281199,0.999058,1.000000,0.999065,1.000000,0.999429,0.000000,0.999434,0.000000
281399,0.999048,0.985000,0.999055,0.985000,0.999423,0.991045,0.999427,0.991045
281599,0.999048,1.000000,0.999056,1.000000,0.999424,1.000000,0.999428,1.000000
281799,0.999049,1.000000,0.999056,1.000000,0.999424,1.000000,0.999428,1.000000
281999,0.999050,1.000000,0.999057,1.000000,0.999425,1.000000,0.999429,1.000000
282199,0.999050,1.000000,0.999058,1.000000,0.999425,1.000000,0.999429,1.000000
282399,0.999051,1.000000,0.999058,1.000000,0.999426,1.000000,0.999430,1.000000
282599,0.999052,1.000000,0.999059,1.000000,0.999426,1.000000,0.999430,1.000000
282799,0.999053,1.000000,0.999060,1.000000,0.999427,1.000000,0.999431,1.000000
282999,0.999053,1.000000,0.999060,1.000000,0.999427,1.000000,0.999431,1.000000
283199,0.999054,1.000000,0.999061,1.000000,0.999428,1.000000,0.999432,1.000000
283399,0.999055,1.000000,0.999062,1.000000,0.999428,1.000000,0.999432,1.000000
283599,0.999055,1.000000,0.999062,1.000000,0.999429,1.000000,0.999433,1.000000
283799,0.999056,1.000000,0.999063,1.000000,0.999429,1.000000,0.999433,1.000000
283999,0.999057,1.000000,0.999064,1.000000,0.999430,1.000000,0.999434,1.000000
284199,0.999057,1.000000,0.999064,1.000000,0.999430,1.000000,0.999434,1.000000
284399,0.999058,1.000000,0.999065,1.000000,0.999431,1.000000,0.999435,1.000000
284599,0.999059,1.000000,0.999066,1.000000,0.999431,1.000000,0.999435,1.000000
284799,0.999059,1.000000,0.999066,1.000000,0.999432,1.000000,0.999436,1.000000
284999,0.999060,1.000000,0.999067,1.000000,0.999432,1.000000,0.999436,1.000000
285199,0.999061,1.000000,0.999068,1.000000,0.999433,1.000000,0.999437,1.000000
285399,0.999061,1.000000,0.999068,1.000000,0.999433,1.000000,0.999437,1.000000
285599,0.999062,1.000000,0.999069,1.000000,0.999434,1.000000,0.999438,1.000000
285799,0.999062,1.000000,0.999070,1.000000,0.999434,1.000000,0.999438,1.000000
285999,0.999063,1.000000,0.999070,1.000000,0.999434,1.000000,0.999439,1.000000
286199,0.999064,1.000000,0.999071,1.000000,0.999435,1.000000,0.999439,1.000000
286399,0.999064,1.000000,0.999071,1.000000,0.999435,1.000000,0.999440,1.000000
286599,0.999065,1.000000,0.999072,1.000000,0.999436,1.000000,0.999440,1.000000
286799,0.999066,1.000000,0.999073,1.000000,0.999436,1.000000,0.999441,1.000000
286999,0.999066,1.000000,0.999073,1.000000,0.999437,1.000000,0.999441,1.000000
287199,0.999067,1.000000,0.999074,1.000000,0.999437,1.000000,0.999441,1.000000
287399,0.999068,1.000000,0.999075,1.000000,0.999438,1.000000,0.999442,1.000000
287599,0.999068,1.000000,0.999075,1.000000,0.999438,1.000000,0.999442,1.000000
287799,0.999069,1.000000,0.999076,1.000000,0.999439,1.000000,0.999443,1.000000
